Date,Start Time,End Time,Activity,Category,,Timestamp
"Friday, 4 June 2021",20:30,21:00,"Writing in case study, time tracker",Writing,,
"Friday, 4 June 2021",21:06,21:22,Coding planning,Writing,,
"Friday, 4 June 2021",21:25,22:15,3000 stiches,Read,,
"Friday, 4 June 2021",22:15,22:30,Instagram,Social Media,,
"Friday, 4 June 2021",22:30,23:00,Masturbate,Masturbate,,
"Friday, 4 June 2021",23:00,23:59,Disney+,Leisure,,
"Saturday, 5 June 2021",0:00,0:30,disney+,Compulsive,,
"Saturday, 5 June 2021",0:30,1:00,youtube - compulsive,Youtube,,
"Saturday, 5 June 2021",1:00,1:15,JK,Meditation,,
"Saturday, 5 June 2021",1:15,6:00,Sleep,Sleep,,
"Saturday, 5 June 2021",6:00,6:30,Milk,Outside Task,,
"Saturday, 5 June 2021",6:30,7:00,Nothing,Compulsive,,
"Saturday, 5 June 2021",7:00,8:00,Writing about sketching,Writing,,
"Saturday, 5 June 2021",8:00,9:00,compulsive thoughts,Compulsive,,
"Saturday, 5 June 2021",9:00,10:00,Sleep,Sleep,,
"Saturday, 5 June 2021",10:00,10:30,Instagram,Social Media,,
"Saturday, 5 June 2021",10:30,11:00,"medicine, cucumber",Outside Task,,
"Saturday, 5 June 2021",11:00,12:00,origins - architecture,Information,,
"Saturday, 5 June 2021",12:00,13:30,Planting,Inside Task,,
"Saturday, 5 June 2021",13:30,13:59,eating - 2 roti + paneer + aloo,Eating,,
"Saturday, 5 June 2021",13:30,13:59,sheldon,Leisure,,
"Saturday, 5 June 2021",14:00,14:20,goodreads update,Writing,,
"Saturday, 5 June 2021",14:20,15:00,Nothing ,Compulsive,,
"Saturday, 5 June 2021",15:00,15:30,Disney+ mickey or somthing,Leisure,,
"Saturday, 5 June 2021",15:30,16:30,nothing,Compulsive,,
"Saturday, 5 June 2021",16:30,17:00,Chay + toast,Eating,,
"Saturday, 5 June 2021",17:00,18:00,Aditi - whatsapp,Text Chat,,
"Saturday, 5 June 2021",18:00,20:00,"Monu, lala, ",Friends,,
"Saturday, 5 June 2021",20:00,20:20,"medicine from dhanesh, + anger",Outside Task,,
"Saturday, 5 June 2021",20:20,21:30,Writing about anger,Writing,,
"Saturday, 5 June 2021",21:30,22:30,Bhavna call,Phone Call,,
"Saturday, 5 June 2021",22:30,23:00,Navisha call,Phone Call,,
"Saturday, 5 June 2021",23:00,23:15,Case study - anger,Writing,,
"Saturday, 5 June 2021",23:15,23:59,Disney+ mickey or somthing,Leisure,,
"Sunday, 6 June 2021",0:00,1:00,Instagram and masturbate,Masturbate,,
"Sunday, 6 June 2021",1:00,1:30,disney plus - compulsive,Leisure,,
"Sunday, 6 June 2021",1:30,2:00,Sheldon,Leisure,,
"Sunday, 6 June 2021",2:00,6:30,Sleep,Sleep,,
"Sunday, 6 June 2021",6:30,7:00,Milk,Outside Task,,
"Sunday, 6 June 2021",7:00,9:00,Sleep,Sleep,,
"Sunday, 6 June 2021",9:00,9:30,chay + taost,Eating,,
"Sunday, 6 June 2021",9:30,10:38,Time Tracker,Time Tracker,,
"Sunday, 6 June 2021",10:40,12:00,"completing pending tasks - pushing time tracker files on github, creating google maps, etc",Inside Task,,
"Sunday, 6 June 2021",12:00,13:00,lunch,Eating,,
"Sunday, 6 June 2021",13:00,13:30,Writing,Writing,,
"Sunday, 6 June 2021",13:30,15:30,3000 stiches finished,Read,,
"Sunday, 6 June 2021",15:30,16:00,The room on the roof,Read,,
"Sunday, 6 June 2021",16:00,17:00,sleep,Sleep,,
"Sunday, 6 June 2021",17:00,17:30,chay + toast,Eating,,
"Sunday, 6 June 2021",17:30,18:00,Writing,Writing,,
"Sunday, 6 June 2021",18:00,20:15,out - for more details read memoir,Friends,,
"Sunday, 6 June 2021",20:15,21:31,Writing memoir and time tracker,Writing,,
"Sunday, 6 June 2021",21:31,22:04,Managed goodreads,Inside Task,,
"Sunday, 6 June 2021",22:04,23:30,Sex - chat,Masturbate,,
"Sunday, 6 June 2021",23:30,23:59,Instagram,Social Media,,
"Monday, 7 June 2021",0:00,0:40,Disney+ Ramayan,Leisure,,
"Monday, 7 June 2021",0:40,1:00,Case study - masturbation,Writing,,
"Monday, 7 June 2021",1:00,1:45,"firefox, whatsapp, youtube, surfung about books, ordered The prophet",Compulsive,,
"Monday, 7 June 2021",1:45,2:00,Keep about sleep,Writing,,
"Monday, 7 June 2021",2:00,6:20,Sleep,Sleep,,
"Monday, 7 June 2021",6:20,6:45,Milk,Outside Task,,
"Monday, 7 June 2021",6:45,7:10,Keep about sleep,Writing,,
"Monday, 7 June 2021",7:10,7:40,Grocerry,Outside Task,,
"Monday, 7 June 2021",7:40,7:57,Time tracker,Time Tracker,,
"Monday, 7 June 2021",7:57,9:48,memoir,Writing,,
"Monday, 7 June 2021",9:49,14:56,leetcode,Coding,,
"Monday, 7 June 2021",10:00,10:10,chay + toast,Eating,,
"Monday, 7 June 2021",14:20,14:40,lunch - rajma chawal,Eating,,
"Monday, 7 June 2021",14:57,16:00,mandalorian,Leisure,,
"Monday, 7 June 2021",16:00,16:30,chay + toast,Eating,,
"Monday, 7 June 2021",16:30,17:10,Instagram,Social Media,,
"Monday, 7 June 2021",17:10,17:50,Coding,Coding,,
"Monday, 7 June 2021",17:50,18:30,water,Outside Task,,
"Monday, 7 June 2021",18:30,20:00,"Out - akkha, bike, watermelon",Friends,,
"Monday, 7 June 2021",20:00,20:31,Writing - about sleep,Sleep,,
"Monday, 7 June 2021",20:40,21:20,Rohit,Phone Call,,
"Monday, 7 June 2021",21:23,23:00,Nidhi,Phone Call,,
"Monday, 7 June 2021",23:00,23:30,Written about conversation with nidhi(involved religion),Writing,,
"Monday, 7 June 2021",23:00,23:59,Sleep,Sleep,,
"Tuesday, 8 June 2021",0:00,6:00,Sleep,Sleep,,
"Tuesday, 8 June 2021",6:00,6:30,Milk,Outside Task,,
"Tuesday, 8 June 2021",6:30,7:00,Freshn,Extra,,
"Tuesday, 8 June 2021",7:00,7:30,Chay + toast,Eating,,
"Tuesday, 8 June 2021",7:00,9:30,Onenote task,Study,,
"Tuesday, 8 June 2021",9:30,10:00,sewai + milk,Eating,,
"Tuesday, 8 June 2021",10:00,12:30,Onenote task,Study,,
"Tuesday, 8 June 2021",12:00,12:30,called fan repair,Phone Call,,
"Tuesday, 8 June 2021",12:30,13:30,Mandalorian,Leisure,,
"Tuesday, 8 June 2021",13:30,14:40,Onenote task,Study,,
"Tuesday, 8 June 2021",14:40,15:15,Mandalorian,Leisure,,
"Tuesday, 8 June 2021",15:00,15:30,freshen,Extra,,
"Tuesday, 8 June 2021",15:30,16:00,Onenote task,Study,,
"Tuesday, 8 June 2021",16:00,16:30,Mandalorian,Leisure,,
"Tuesday, 8 June 2021",16:30,17:00,Chay + toast,Eating,,
"Tuesday, 8 June 2021",17:00,17:30,Mandalorian,Leisure,,
"Tuesday, 8 June 2021",17:30,18:30,Onenote task,Study,,
"Tuesday, 8 June 2021",18:30,20:00,Monu,Friends,,
"Tuesday, 8 June 2021",20:00,20:45,Onenote task,Study,,
"Tuesday, 8 June 2021",20:00,20:45,curd,Eating,,
"Tuesday, 8 June 2021",20:45,21:34,Written about onenote + Time tracker,Writing,,
"Tuesday, 8 June 2021",21:34,21:50,Mobile onenote ,Inside Task,,
"Tuesday, 8 June 2021",21:50,23:59,Mandalorian,Leisure,,
"Wednesday, 9 June 2021",0:00,0:20,Keep Notes - about dating,Writing,,
"Wednesday, 9 June 2021",0:20,0:50,masturbation,Masturbate,,
"Wednesday, 9 June 2021",1:00,6:30,Sleep,Sleep,,
"Wednesday, 9 June 2021",6:30,7:00,milk,Outside Task,,
"Wednesday, 9 June 2021",7:00,7:15,freshen,Extra,,
"Wednesday, 9 June 2021",7:15,9:30,Sleep,Sleep,,
"Wednesday, 9 June 2021",9:30,10:00,chay + toast,Eating,,
"Wednesday, 9 June 2021",10:00,10:16,Time tracker,Time Tracker,,
"Wednesday, 9 June 2021",10:16,11:00,Writing mamoir,Writing,,
"Wednesday, 9 June 2021",11:00,12:00,Checking for vaccination,Outside Task,,
"Wednesday, 9 June 2021",12:00,12:30,Writing mamoir,Writing,,
"Wednesday, 9 June 2021",12:30,13:00,paneer burji + 2*roti,Eating,,
"Wednesday, 9 June 2021",12:30,13:00,Sheldon,Leisure,,
"Wednesday, 9 June 2021",13:00,17:00,Coding Leetcode - array,Coding,,
"Wednesday, 9 June 2021",16:00,16:30,Chay + toast,Eating,,
"Wednesday, 9 June 2021",17:00,17:30,oil,Inside Task,,
"Wednesday, 9 June 2021",17:30,18:00,youtube - wacom,Information,,
"Wednesday, 9 June 2021",18:00,18:20,amma,Outside Task,,
"Wednesday, 9 June 2021",18:20,20:10,"RAJAT, monu's home",Friends,,
"Wednesday, 9 June 2021",20:35,20:56,Memoir and time tracker,Writing,,
"Wednesday, 9 June 2021",20:46,21:15,Wacom,Information,,
"Wednesday, 9 June 2021",21:15,21:30,dinner - pua saag,Eating,,
"Wednesday, 9 June 2021",21:30,23:00,"Leisure - instagram , movie, youtube - wacom, etc",Leisure,,
"Wednesday, 9 June 2021",23:00,23:59,sleep,Sleep,,
"Thursday, 10 June 2021",0:00,6:30,Sleep,Sleep,,
"Thursday, 10 June 2021",6:30,7:00,milk,Outside Task,,
"Thursday, 10 June 2021",7:00,10:00,"Amma's bag, Water, grocerry, mill tasks",Outside Task,,
"Thursday, 10 June 2021",10:00,10:30,bath ,Extra,,
"Thursday, 10 June 2021",10:30,11:00,Breakfast - chickpeas,Eating,,
"Thursday, 10 June 2021",11:00,12:00,writing,Writing,,
"Thursday, 10 June 2021",12:00,13:00,Loki,Leisure,,
"Thursday, 10 June 2021",13:00,13:30,Lunch - chole chawal,Eating,,
"Thursday, 10 June 2021",13:30,14:00,Sleep,Sleep,,
"Thursday, 10 June 2021",14:00,14:30,Instagram,Social Media,,
"Thursday, 10 June 2021",14:30,16:30,Sleep,Sleep,,
"Thursday, 10 June 2021",16:30,17:00,chay + toast,Eating,,
"Thursday, 10 June 2021",17:00,17:30,freshen,Extra,,
"Thursday, 10 June 2021",17:30,18:15,office meeting - mindfullness,Office call,,
"Thursday, 10 June 2021",18:15,20:00,out,Friends,,
"Thursday, 10 June 2021",20:00,20:30,watermelon,Eating,,
"Thursday, 10 June 2021",20:30,21:00,Watching about plants,Information,,
"Thursday, 10 June 2021",21:00,21:29,"Terrace, ukulele",Ukulele,,
"Thursday, 10 June 2021",21:29,23:38,"Shubh sir, teja",Phone Call,,
"Thursday, 10 June 2021",23:38,23:59,Seldon,Leisure,,
"Friday, 11 June 2021",0:00,0:30,Sheldon,Leisure,,
"Friday, 11 June 2021",0:30,6:30,Sleep,Sleep,,
"Friday, 11 June 2021",6:30,7:00,Milk,Outside Task,,
"Friday, 11 June 2021",7:00,7:30,freshen,Extra,,
"Friday, 11 June 2021",7:30,8:30,Sleep,Sleep,,
"Friday, 11 June 2021",8:30,9:00,water,Outside Task,,
"Friday, 11 June 2021",9:00,9:30,bath ,Extra,,
"Friday, 11 June 2021",9:30,11:00,Writing,Writing,,
"Friday, 11 June 2021",11:00,12:30,mom - Vaccine,Outside Task,,
"Friday, 11 June 2021",12:30,13:00,"Lunch - roti, Aloo, fried rice",Eating,,
"Friday, 11 June 2021",12:30,13:00,Sheldon,Leisure,,
"Friday, 11 June 2021",13:00,13:30,COding,Coding,,
"Friday, 11 June 2021",13:30,14:30,DPAD,Office call,,
"Friday, 11 June 2021",14:30,15:30,The room on the roof,Read,,
"Friday, 11 June 2021",15:30,17:30,Sleep,Sleep,,
"Friday, 11 June 2021",17:30,18:00,barber,Outside Task,,
"Friday, 11 June 2021",18:00,20:45,Out,Friends,,
"Friday, 11 June 2021",21:00,21:15,dinner - roti + began,Eating,,
"Friday, 11 June 2021",20:45,21:45,Writing,Writing,,
"Friday, 11 June 2021",21:45,22:00,ice cream - butterscoth,Eating,,
"Friday, 11 June 2021",21:45,22:10,Rajat's pendrive,Inside Task,,
"Friday, 11 June 2021",22:11,22:18,Memoir,Writing,,
"Friday, 11 June 2021",22:18,22:30,Instagram,Social Media,,
"Friday, 11 June 2021",22:30,23:00,masturbate,Masturbate,,
"Friday, 11 June 2021",23:00,23:59,"Sheldon, disney",Leisure,,
"Saturday, 12 June 2021",0:00,0:30,sheldon,Leisure,,
"Saturday, 12 June 2021",0:30,6:00,Sleep,Sleep,,
"Saturday, 12 June 2021",6:00,6:30,milk,Outside Task,,
"Saturday, 12 June 2021",6:30,7:00,Grocerry,Outside Task,,
"Saturday, 12 June 2021",7:00,10:00,sleep,Sleep,,
"Saturday, 12 June 2021",10:00,10:30,"freshen, ",Extra,,
"Saturday, 12 June 2021",10:30,11:00,breakfast,Eating,,
"Saturday, 12 June 2021",10:30,11:00,Writing about panic of people,Writing,,
"Saturday, 12 June 2021",11:00,11:15,jyoti call,Phone Call,,
"Saturday, 12 June 2021",11:15,11:30,Icecream,Eating,,
"Saturday, 12 June 2021",11:30,12:11,Youtue - big bang theory,Leisure,,
"Saturday, 12 June 2021",12:11,12:30,Writing,Writing,,
"Saturday, 12 June 2021",12:30,13:00,Sheldon,Leisure,,
"Saturday, 12 June 2021",12:30,13:00,Lunch - 2*roti + daal,Eating,,
"Saturday, 12 June 2021",13:00,13:30,bath,Extra,,
"Saturday, 12 June 2021",13:30,14:00,writing,Writing,,
"Saturday, 12 June 2021",14:00,17:30,"Bholi's home - talked about many thing - history, economy, marriage, stability, mutual fund, his newspaper reading habit",Friends,,
"Saturday, 12 June 2021",17:30,18:00,Planting,Plants,,
"Saturday, 12 June 2021",18:00,19:30,"Monu, ",Friends,,
"Saturday, 12 June 2021",19:30,20:00,sheldon,Leisure,,
"Saturday, 12 June 2021",19:30,20:00,dinner - 2*roti + bhindi,Eating,,
"Saturday, 12 June 2021",20:00,21:45,"Case study - evolution, marriage, buddhism",Writing,,
"Saturday, 12 June 2021",21:45,22:30,"Rohit - talked about history, carl marx, french revolution, etc.",Phone Call,,
"Saturday, 12 June 2021",22:30,22:37,Writing memoir and time table,Writing,,
"Saturday, 12 June 2021",22:37,23:00,masturbate,Masturbate,,
"Saturday, 12 June 2021",23:00,23:59,sheldon,Leisure,,
"Sunday, 13 June 2021",0:00,0:30,Instagram,Social Media,,
"Sunday, 13 June 2021",0:30,1:00,The prophet,Read,,
"Sunday, 13 June 2021",1:00,6:00,Sleep,Sleep,,
"Sunday, 13 June 2021",6:00,6:30,Milk,Outside Task,,
"Sunday, 13 June 2021",6:30,7:00,Freshen,Extra,,
"Sunday, 13 June 2021",7:00,8:30,Sleep,Sleep,,
"Sunday, 13 June 2021",8:30,9:00,Oil,Inside Task,,
"Sunday, 13 June 2021",9:00,10:00,Sleep,Sleep,,
"Sunday, 13 June 2021",10:00,11:30,Writing about career in notebook,Writing,,
"Sunday, 13 June 2021",11:30,12:00,Lunch - Daal chawal,Eating,,
"Sunday, 13 June 2021",11:30,12:00,Sheldon,Leisure,,
"Sunday, 13 June 2021",12:00,14:00,Thinking about tracker app,Writing,,
"Sunday, 13 June 2021",14:00,14:30,Monu's Upvc,Friends,,
"Sunday, 13 June 2021",14:30,15:00,Instagram,Social Media,,
"Sunday, 13 June 2021",15:00,16:00,Planting,Plants,,
"Sunday, 13 June 2021",16:00,16:30,water,Outside Task,,
"Sunday, 13 June 2021",16:30,18:30,Monu's home,Friends,,
"Sunday, 13 June 2021",18:30,20:00,monu + rajat,Friends,,
"Sunday, 13 June 2021",20:00,21:00,rajat at bharatput road,Friends,,
"Sunday, 13 June 2021",21:00,22:16,"Case study, skill - habit tracker, time tracker",Writing,,
"Sunday, 13 June 2021",22:21,23:28,"Shivanshu, mundra, babu call",Phone Call,,
"Sunday, 13 June 2021",23:28,23:59,Thinking about career,Compulsive,,
"Monday, 14 June 2021",0:00,0:30,Thinking about career,Compulsive,,
"Monday, 14 June 2021",0:30,0:35,Thinking about career,Writing,,
"Monday, 14 June 2021",0:35,6:15,Deep Sleep,Sleep,,
"Monday, 14 June 2021",6:15,6:45,Milk,Outside Task,,
"Monday, 14 June 2021",6:45,7:00,freshen,Extra,,
"Monday, 14 June 2021",7:00,7:30,Meditating on career,Meditation,,
"Monday, 14 June 2021",7:30,9:00,Sleep,Sleep,,
"Monday, 14 June 2021",9:00,11:00,Writing about plan and balance,Writing,,
"Monday, 14 June 2021",11:00,12:30,Writing about plan and balance,Writing,,
"Monday, 14 June 2021",12:30,13:00,Lunch - daal + roti,Eating,,
"Monday, 14 June 2021",13:00,13:24,Time tracker,Time Tracker,,
"Monday, 14 June 2021",13:25,13:50,"Created woek mode, me mode",Inside Task,,
"Monday, 14 June 2021",13:50,14:15,The room on the roof,Read,,
"Monday, 14 June 2021",14:15,15:30,Sleep,Sleep,,
"Monday, 14 June 2021",15:30,16:08,"whatsapp, nothing",Nothing,,
"Monday, 14 June 2021",16:08,18:00,Thinking,Compulsive,,
"Monday, 14 June 2021",18:00,20:00,Out,Friends,,
"Monday, 14 June 2021",20:00,21:45,Seepu chacha,Family,,
"Monday, 14 June 2021",21:45,22:21,Thinking about attitude,Compulsive,,
"Monday, 14 June 2021",22:21,23:59,On bed - Thinking endlessly - stress,Compulsive,,
"Tuesday, 15 June 2021",0:00,1:00,"Ted talk, psycology",Information,,
"Tuesday, 15 June 2021",1:00,6:30,Sleep - felt deprived,Sleep,,
"Tuesday, 15 June 2021",6:45,7:00,Milk,Outside Task,,
"Tuesday, 15 June 2021",6:30,6:45,Freshen,Extra,,
"Tuesday, 15 June 2021",7:00,7:30,Grocerry,Outside Task,,
"Tuesday, 15 June 2021",7:30,8:00,bath,Extra,,
"Tuesday, 15 June 2021",8:00,9:00,Writing about stress in notebook,Writing,,
"Tuesday, 15 June 2021",9:00,9:24,Breakfast - chora,Eating,,
"Tuesday, 15 June 2021",9:25,11:00,Coding,Coding,,
"Tuesday, 15 June 2021",11:00,12:55,"Ravi call - talked about bitcoin, investment",Phone Call,,
"Tuesday, 15 June 2021",11:46,12:00,Installed Foxit,Research,,
"Tuesday, 15 June 2021",13:00,13:20,Wacom vs XP pen,Research,,
"Tuesday, 15 June 2021",13:20,13:50,Eating - aloo + 2* roti,Eating,,
"Tuesday, 15 June 2021",13:20,13:50,Sheldon,Leisure,,
"Tuesday, 15 June 2021",13:50,15:00,Worked on libinput gesture,Coding,,
"Tuesday, 15 June 2021",15:00,15:20,Instagram,Social Media,,
"Tuesday, 15 June 2021",15:20,16:50,Dil se,Leisure,,
"Tuesday, 15 June 2021",15:40,16:10,Chay + fan + popcorn,Eating,,
"Tuesday, 15 June 2021",16:50,17:20,The prophet,Read,,
"Tuesday, 15 June 2021",17:20,17:50,Chamomile tea Aand rain,Eating,,
"Tuesday, 15 June 2021",17:50,20:00,Out,Friends,,
"Tuesday, 15 June 2021",17:50,20:00,Bhelpuri + namkeep + makhane + coldrink,Eating,,
"Tuesday, 15 June 2021",20:00,20:32,Time tarcker,Time Tracker,,
"Tuesday, 15 June 2021",20:36,20:51,writing,Writing,,
"Tuesday, 15 June 2021",20:51,21:18,Read about nutrition,Information,,
"Tuesday, 15 June 2021",21:18,21:51,The room on the roof,Read,,
"Tuesday, 15 June 2021",21:51,22:15,Ted - choice,Information,,
"Tuesday, 15 June 2021",22:15,23:59,Sleep,Sleep,,
"Wednesday, 16 June 2021",0:00,6:00,Sleep,Sleep,,
"Wednesday, 16 June 2021",6:15,6:45,Milk,Outside Task,,
"Wednesday, 16 June 2021",6:50,7:10,breathing,Meditation,,
"Wednesday, 16 June 2021",7:10,8:09,"Writing about daily, time tracker ",Writing,,
"Wednesday, 16 June 2021",8:10,8:30,bath,Extra,,
"Wednesday, 16 June 2021",8:30,9:00,breakfast - chora,Eating,,
"Wednesday, 16 June 2021",9:00,10:40,Coding - leetcode,Coding,,
"Wednesday, 16 June 2021",10:40,12:50,Resume - sharechat apply,Research,,
"Wednesday, 16 June 2021",12:50,13:30,Mom,Outside Task,,
"Wednesday, 16 June 2021",13:30,14:10,Coding - leetcode,Coding,,
"Wednesday, 16 June 2021",14:10,15:20,Instagram,Social Media,,
"Wednesday, 16 June 2021",15:20,16:00,Existantialism,Information,,
"Wednesday, 16 June 2021",16:00,16:30,Barber with papa,Outside Task,,
"Wednesday, 16 June 2021",16:00,16:30,Hypochondria,Read,,
"Wednesday, 16 June 2021",16:30,17:00,Existantialism,Information,,
"Wednesday, 16 June 2021",17:00,18:45,Mundra - discussion about coding,Phone Call,,
"Wednesday, 16 June 2021",18:45,21:00,Monu rajat,Friends,,
"Wednesday, 16 June 2021",21:00,21:15,Stocks,Read,,
"Wednesday, 16 June 2021",21:15,21:39,Time tracker,Time Tracker,,
"Wednesday, 16 June 2021",21:40,22:00,Masturbation,Masturbate,,
"Wednesday, 16 June 2021",21:40,22:00,Bathing,Extra,,
"Wednesday, 16 June 2021",22:00,22:10,ted - Youtube,Information,,
"Wednesday, 16 June 2021",22:10,22:30,Sleep,Sleep,,
"Wednesday, 16 June 2021",22:30,23:00,No sleep - disturbed,Compulsive,,
"Wednesday, 16 June 2021",23:00,23:59,Sleep,Sleep,,
"Thursday, 17 June 2021",0:00,6:00,Sleep,Sleep,,
"Thursday, 17 June 2021",6:00,6:30,on bed,Compulsive,,
"Thursday, 17 June 2021",6:30,7:00,Milk,Outside Task,,
"Thursday, 17 June 2021",7:00,7:15,Freshen,Extra,,
"Thursday, 17 June 2021",7:15,9:00,Sleep,Sleep,,
"Thursday, 17 June 2021",9:00,9:14,on bed,Compulsive,,
"Thursday, 17 June 2021",9:14,13:10,Dash - graph,Coding,,
"Thursday, 17 June 2021",13:10,13:30,Lunch - aloo + 2*roti,Eating,,
"Thursday, 17 June 2021",13:30,14:00,Grocery + Water,Outside Task,,
"Thursday, 17 June 2021",14:00,14:31,Dash - graph,Coding,,
"Thursday, 17 June 2021",14:31,15:00,Instagram,Social Media,,
"Thursday, 17 June 2021",15:00,17:00,The room on the roof,Read,,
"Thursday, 17 June 2021",17:00,17:45,"Good reads, reading about ruaty",Information,,
"Thursday, 17 June 2021",17:45,20:33,out,Friends,,
"Thursday, 17 June 2021",20:33,22:00,Memoir + time tracker + engineering,Writing,,
"Thursday, 17 June 2021",22:01,22:40,Instagram,Social Media,,
"Thursday, 17 June 2021",22:40,23:00,masturbate,Masturbate,,
"Thursday, 17 June 2021",23:00,23:30,Writing- about getting rich(quick rich),Writing,,
"Thursday, 17 June 2021",23:30,23:59,Disney's short stories,Leisure,,
"Friday, 18 June 2021",0:00,1:15,Disney's short stories,Leisure,,
"Friday, 18 June 2021",1:15,5:30,Sleep - broken at around 5:30(because of amonkey entering in the house and stealling some sooji from freeze),Sleep,,
"Friday, 18 June 2021",5:30,5:45,some turmoil,Inside Task,,
"Friday, 18 June 2021",5:45,6:45,Sleep - because feeling sleepy,Sleep,,
"Friday, 18 June 2021",6:45,7:15,Milk,Outside Task,,
"Friday, 18 June 2021",7:15,7:26,Time tracker,Writing,,
"Friday, 18 June 2021",7:26,8:30,App sheet google sheet,Coding,,
"Friday, 18 June 2021",8:30,9:40,todo and samsung integration,Inside Task,,
"Friday, 18 June 2021",9:40,10:23,Stocks,Information,,
"Friday, 18 June 2021",10:30,14:34,Dash,Coding,,
"Friday, 18 June 2021",14:34,15:00,Short disney,Leisure,,
"Friday, 18 June 2021",15:00,15:30,instagram,Social Media,,
"Friday, 18 June 2021",15:30,16:30,Loki,Leisure,,
"Friday, 18 June 2021",16:30,17:30,instagram,Social Media,,
"Friday, 18 June 2021",16:30,17:00,chay + fan,Eating,,
"Friday, 18 June 2021",16:00,16:15,Existentialism,Information,,
"Friday, 18 June 2021",17:30,18:00,little sleep,Music,,
"Friday, 18 June 2021",18:00,20:00,Out - anger,Friends,,
"Friday, 18 June 2021",20:00,21:45,writing about anger,Writing,,
"Friday, 18 June 2021",21:45,22:12,Dash,Coding,,
"Friday, 18 June 2021",22:12,23:00,sulekha,Phone Call,,
"Friday, 18 June 2021",23:00,23:29,Time tracker,Time Tracker,,
"Friday, 18 June 2021",23:30,23:59,masturbate,Masturbate,,
"Saturday, 19 June 2021",0:00,0:15,youtube,Youtube,,
"Saturday, 19 June 2021",0:15,6:15,sleep - little tired(1/10),Sleep,,
"Saturday, 19 June 2021",6:15,6:45,Milk,Outside Task,,
"Saturday, 19 June 2021",6:45,7:00,freshen,Extra,,
"Saturday, 19 June 2021",7:00,7:30,chamad mandir,Outside Task,,
"Saturday, 19 June 2021",7:30,7:40,breakfast - kachodi,Eating,,
